run: 1,,
734268,,435421.2
0.000201,,0.0001204
run: 2,,
362754,,
0.000101,,
run: 3,,
360546,,
0.0001,,
run: 4,,
359988,,
0.0001,,
run: 5,,
359550,,
0.0001,,
