run: 1,,
4783896,,3652720.2
0.001327,,0.0010156
run: 2,,
3353823,,
0.000933,,
run: 3,,
3427020,,
0.000954,,
run: 4,,
3348612,,
0.000932,,
run: 5,,
3350250,,
0.000932,,
